game, winner
j10i9j8j7k9i11m11l10i8k8j9l11l9n9h7g6j11j12i12k10m10m9k11h10k13l12l13n13k12m14h9i10k14k15j13l15i13h13m13, b
j10i9k9j8l8m7k7i11m9n10i5j6l9n9l10l11k10i10k8k11k6, b
j10i9h10h9g10i10g8g9f9i12i11j9k9l8e10h7f10d10h12g13d11c12f8f11e8d7d8c8h8, b
j10i9h10h9g10i10k9i11i12k12j11j13g9i7i8g8j8j9k8l8k10h13k7k11k6, b
j10i9k9i11i7k7m7h10j8l10j12l8m9j9m8m6l7g9o10n9i12m10o8l12l9k10h7h9f9l11m12k12j13j11i10k11h11m11, w
j10i9h10i10j9i8i11j12l8k9j11h12j7j8i7f8k7l7j6i5n10m9h8g9h7g7h9h11h6, b
j10i9h10h9j9i10j11j8i11j12l11k11k10i8m12n13l8k9l9m8l10l12l7, b
j10i9k9l8i7i11k7l7l10j8k10k8i10h10m10, b
j10i9i10l10g10h10f12k7j8j12j9j7g12h11h12e12g13i11g11g14g9, b
j10i9k9h12i11h10h11l8j8j11l10i7i10g12g11f11k10m10k12k11i12g10i14i13k8e10d9f10d10f12f13e12d12d13c14h9, w
j10i9i10h10j8h9h12i11g9j12h8g11j6i7j9j7k8h11i8g8l8, b
j10i9k9m7h12i11i12k12j12g12j11j13j8j9k10h13l10m10m11n12i7, b
j10i9h10i11i10g10h9l10j11k12f7g8j9j12h11h12g12f13k8, b
j10i9h10j9i10g10g9h9l10k10i8k13l9j12l8l11l6l7f8e7k9m7i11h12j8i7k8h8m8, b
j10i9h10i11k10i10i12j11h9i8i7k11l11h11g11g12j9m12h8l13h6h7j6g9j8j7k9l10g5, b
j10i9h10i11i8k10h9h11k11i10f11g10i12f9g12e10g8f8e8h6h12f12j12k12i13h14m9l10j14g11j13j11j15j16h13i14g13f13k13, b
j10i9j8j9i8k9l9k8i10k10k11k6k7h9g9l7l11l6m6l8h8m8j5l5l4n8o8n9o10n6n7m7o5o9p10k5, w
j10i9j9j12j8j7i7l10g5h6i5i6h5f5g6g4f7e8i4j3d7j5e7c7h7g7h4f6i8k10j6k7h8g8g9f10k5, b
j10i9h10h9g10i10g9i7i8g12g8g7f8i11h8e8j8, b
j10i9j9j8l6h10g11h11j13h7j12j11h13h9h8g8i10f9e10g9e9j5i6g6g7f5e4f8e7f7f6e8h5g10i12d7, w
j10i9j8i8j7j9i6i10i11k8l7h11g12k9l9k10l11k11k12k7, w
j10i9h10k9k10i10i8l9j9l11h7g6j7j8h9g10h8h11h6, b
j10i9h10j9k10i10k9i11i8i12i13k11h11h12h9h8k8k6e12f11l10j8m10n10l9n11i6j7m8n7l8l7m7n6m9m11m6, b
j10i9j9j7i8k10j12j11l9i12k9m7i11h12h7h13g14h10h11k7j8l7i7n7, w
j10i9j8j9h9i10h11i8i7k9h7l7h8h10k7f10h6h5j7g7j6k5j5j4i6k4g6f6k6, b
j10i9h10i10i11h12j12k13j11j9g9f8h11g11j13j14i13k11l9i12k10l12i15h8g8n10m11l8m9m8i6n8o8n9n7n12n11l7o10k8j8m6, w
j10i9j9j11k10l11i10l10h10g10h11k8g12f13h12h9h13h14i11g13j12i12k13l14g9, b
j10i9j8j9k9i11m11l10i7g5i10h9h10g10i8h8f9l8l7f6g7h7e7f7i4f5f4h5h6e5d5i5, w
j10i9k9i11i7i10i12h11k8g12f13j11k11k10f11h9k12g8f7g9f9h10h12j12k13f8, w
j10i9i10g10l10k10k9i7g13h12j8j11m11n12l8m7l9l11l7l6k8m8j9h11m6, b
j10i9i10h10g11j8k7l10k9m7k8k10k5k6i11h12h11j9f11e11j11, b
j10i9j8i7j6i8i6k6i10k10j9j7l5h9g10h10h7j11f9g8h11i12g12f13k8, b
j10i9j9j11i11j8l8k9k7i7l10j6l9l11l7l6i10k8k10h10m10, b
j10i9i10h10j8j12l10k10k9i7m11n12j9j7l7k8l8l9i11h12m7, b
j10i9k9i11i10l10j11j12k11k12h10g10l12g12g8j7h12h9i8j9g11g9f9h8m13n14f10i13d8e9f8f7f11f12d11e10e11c11h11, b
j10i9h10i10i7k9j9i11i12j12j7j8h7g7l7k7h9h8i8g10k10l11g6, b
j10i9i10l10j8j12k11h10j9j7k8l7h11g12l8i8k9k10i11h12m7, b
j10i9k9l8j8h6i7j6k6k7m9l9l10m11k10i10k11k12j12i13n8, b
j10i9j8k9j9j11i10k8k7j7m10g10k10l10l11i8h9h11m11m12k12n9j13i14k11m9n11o11k13k14m13l13l12n14j14i15n10, b
j10i9h10i11h9i10i8h11f11g10i12j9g12h13h12f12j12k12k8j8h6k11j11j13k13m10l11k9l10l12l9m8l8l7m12o10n9j6k6j7j5m7k7m9m11m6, w
j10i9k9m7i11h12k7g11h10k10k13j12g9i12k12g12f12g14g13h13j11f15e16i13f10h14h15g15f16k11, w
j10i9h10h9g9k9g10i10g8g11i11f8j9j12h12g13j11g7k11l11j7j8h6l12l10i7d10i6i8h7k12f7e7f9f10e10f6d11c9d8e11d12b8f12a7, b
j10i9k9i11h10i7f10i10i8h9g9k12j11i13i12j9h11h13j13k14g10f9e10d10g11g8g12g13e11d12e9e8d8h12c7, b
j10i9h10h9j9j11i10k10k8h11g10f10l9i11k11j7m6l7k7f11g11g9f9g14f12k6m8d14l8j8m9m7n10o11j6, b
j10i9i10k10j11j8h9g8k12l13j12j13h12i12i11k9h10g9h11h13h8, b
j10i9h10i10j9j8i12l8i8h7j7l5h9g10h12h11j12k12i11k13g13f14k9, b
j10i9j9j8g11i8k8g8j11h11k7j13l7m6m7n7k9l8k10k11k6, b
j10i9j9j8g11h10k7h7i7h8h9k8i8h4g10j7f11e12i11h11g13h12g12g14g9, b
j10i9i10g10k10l10k9k7k12k11j11l13g8h9j8j9l8i11m8l9m7n6k8i8n8, b
j10i9j8j9g9i10k8i7i8l8l9h8j7i6k6h9k5k7g8m9n10m10g7g6h6j6i5f8l5m4j5h5m5, b
j10i9h10i11i10g10h11l10j9k8g12f13h9h8j11j8k12l13g8, b
j10i9k9l8k7k8j8j9i10l10k10h10h9k12l7m8n7m7m5n8o8m9m10k11j12o7, w
j10i9i10h10f12k7j8j7m10h7i7h9h8k9j9k6k8i8g10l5, w
j10i9j9i10j11j12j7j8i12k7l6g11h10i6i11i8i7h8k8k11l9k10l8l7k9h12m7, b
j10i9j8i8i11k9i6k6h9j7h7j5h10h8j12k13g9f8i10k10j11j9k12l13g8, b
j10i9k9m7j8j9l10i7i10k10f10g9f9f8h7l11m12h10i11h12h9g8g11e7d6g7g6i8i5e9d10e8h8e10e11e6, w
j10i9h10k9j9j7i10g10k10l10j11j12h9g8h7h8i8l11g6, b
j10i9i10h10g11j8l10g8l8k7l6h8i8h7h9j5i6j7i7j6j9j4, w
j10i9h10i11i8i10i12h11j9j8k11g12k10h7l11m12j11l9j12j13l10i13l12k12n10m10m11n11k13j14o9, b
j10i9j8j9g9i10i11g12h11k9l9f11j11k11j12h10j13j14i12g10k10h13m8, b
j10i9i10j9l9h9g9h10h8j8k7j7j6i7l8m9h4i5l10l7k10m10k9k8i11h12m7, b
j10i9j8i8i11k9j7j9h9k10h7i6i7k7k8l9m9j11m8l8l11l7l6h6i12m7g7f7n6k6j5o7n7f6j6j4h8k5g9f10h10h11j12k13f8, b
j10i9k9j8l8m7i11h12m9j6n10o11l10l9m10k10m11m12n12o13o10p10j12k11k13h10l12j14o9, b
j10i9i10k10k9h12j8i7l8m7k8m8j9l7j11j12j7, b
j10i9j9i10j7j8i7k7h10l6m5f7k5i8g8h8k8i6g7l5l4i11i12j6k6l9g6g5i5j11g10g9k3n6j4h6k4k2i4h4m4, b
j10i9i10g10h9l10k12j11g8e6j8h11f9k11i11l8h7i6h8i8h6h10h5, b
j10i9j9j11i11j8l6h12g11k9h11i10i6k12l13g8h9m11l10k10k11i12j12h13g14l9, w
j10i9i10h10j9j8g11l10j12l7j11j13h11g12i11f11k11, b
j10i9k9i11i10h10k7g9f8j12k13h9f9h11h8g11f11f12e13j8, w
j10i9j8j7i8l8g8h8g7g9i7j9h9i6l10k9i10f7k10h10m10, b
j10i9j9j8i8l6k7l11h7g6h10j11i10g10k10l10k8l7k9k11k6, b
j10i9k9i11h10i8i10k10g10f10j11j9h7h9i7f7f9g8j7k7h8j6e8d7j8l10h6g5e6l11m12l8m9l9l12l7, w
j10i9j8k9k8h8l9j7l7l8i10j9h10g10h9m7k10l10j11k12i12h13m8, b
j10i9j8j7i8l8j9l11h8g8g6h7j12j11i10i6f9l9k8l10l12l7, w
j10i9j9j7j11j12i11l11h11g11i10k8g12f13h9g8h10k10h12h13h8, b
j10i9j8j9l9g9h9i8i10k10h7g8h10h8i7g10g11k7k9l10h12i11h11h13g7f7e9f10h6g5f8d10i5, b
j10i9j9j11j8j6k10h10i8l11g6h7l8k8l10m10k9i11m11n12i7, b
j10i9k9i11h10i10i12h11k8i8i7j11g11g8h9k11l11h8f8k12k7k6j7h7l7m7l9i6l10l8j8m11h6, b
j10i9j9j11i11l8j8h12i8g8k10h7j7j6l11m12i10l10g10h10h9f11k6, b
j10i9j8i7j7j9i8h9k9l8j6k8l10j4l5i10l7g8f7g9f9h11g12j11k12i11g11h10f8h12h13h8, w
j10i9i10k10k9m7i11h12i12j9l11g9i14i13k12j13l13j11l12l10j12m12l14l15k13m15h10, b
j10i9k9j8l8m7l6k7h10i11l5l7n7i8i7i10i12g8h8h9j11e6f7g9f9g10j7g11g12g7, w
j10i9k9i11i7j8g11i10i12k7l6g9l8f9h9j12h10l7j7h11n6m7k6i8m6j6o6, b
j10i9i10h10j9l7h11g12j7j8g11i11l10l6k7j12k13l8l5g9f8i7k10m10i8k6l11m12h7, b
j10i9j8i7i8h8j9j7k7k5j6l6l8m9k8m8k9k10i11h12m7, b
j10i9i10h10f12j8k7h9j9h7h8h12k8l7h11g12k9k6k10k11m10l10l8m7m9n10l9n9n11o12j7, b
j10i9i10j9h10g10k10l10k9k11l8m7h9h12m9k7k12j11l7h11i11g9l6l5j13g11g8g13g12i13f10j14k15h14j12i15j16i14k14i16i17i12, w
j10i9h10h9i10g10g9k9l10k10j7j9l9h7i8k6l8l11k8j8m10n11i6, b
j10i9k9h12m7l8j8m11i7h6j6j7f10l4l6j4n8o9n10g9n7n9o7l7q7p7m9l10m6m8k6i6n6, b
j10i9k9j8i11l8k8h10k7k10g11j11i12h11h12g13i13f10i14i15i10, b
j10i9i10k10k9h12f10h10h9k12f12k7j8l8i7l10h6g5f7g8h8g9h7h5g7e7j7, b
j10i9j8i8i11i7i6j7m7h9g10k6l5k7h7k9k8j9g9l9, w
j10i9j8i7i8j7h7k8h5h8k10j9l9g9h9f10e11j6, w
j10i9h10i11i8k10j9i10j11j8i13k11j13j12g13h13k12k13l14i14l17j14l15l16m16k14n15o14k18j19m14l13m15m17k15j15o15, b
j10i9j8k9j9j11k10j7i8l11g6h7k8h8i10l10h11g12l7, b
j10i9h10k9j9k10j11j8k8j12k11h11l10i11l12k13i10l13l7m6g10f10m13n14h9g8j7i8l9i6n11m10l11m11l8, b
j10i9j8i8i11j9k9l8i10l10l11g10f11k11i13i7h12g13g11h11j14k15f10, b
j10i9h10k9g9i10j12i11i12i8i7j9l9k8l7k10l11k11k12k7, w
j10i9j8j7j9j11i10k8m10h11l10k10k11i7m8m9g10i6h5k7l7h7g7k5j6k4k6j5g8l3, w
j10i9j9j11k10l11i10l10h11g12k8l7h10g10h12h9k9k11i11g13l8, b
j10i9j8i8j7j9i6i10i11k8h11m6l7k9l9k10k11l11m12h7, w
j10i9j8k9j9j7j12j11i8g8k8l8k10h7i10h11h10g10l10, b
j10i9j9j8h10l10i10g10g12h11j12j13i12h12h13i14j11g14k12h9k10l9m12l12l11n13i8, b
j10i9j8j9k9h6l10m11l8i11m7n6l7l9o7n7n8m9m8k8o8p8o9o6p10q11l6, b
j10i9j9j8i8g6l6k10h10j11i12i11h11k8g10j13h9f11h12h13h8, b
j10i9h10i10i11g9h9h12i8h11j9j7h7k10g6f5g10h8j12j11e12f11g7h13i12h14h15e11f10g13f12f13i13e13d13c11g12d11b11g11, w
j10i9i10l10h10g10g9k9h9j8i7h8j12i11j11g8j13j14j9, b
j10i9j8j9k9i7i11h12l8m7i8k8l7g9h8g8h9h10l9l6l10l11m11n12k10m10k6j7m8n9j11i12n7, b
j10i9j9j12i10j8l10k10g12h11g10k8k7h10h8g11f12i11j11k13l14g9, w
j10i9j9j12i10g12k10h10m10l10k8l7j7l9j8j11j6, b
j10i9k9l8k7j8k6k8i8l5k4l6l7j5l4n8m8k5m7i5h5m5, w
j10i9j8i7i10j9h9k10j11g8k9k12h10h12g10f10l8m7i8f11k8h8m8, b
j10i9i10h10j9l7j12j11h11g12k10l11m10l10j8l12l13k11m11l9l8m8m12m13o10n11o7j7h7k7m7k9o9o8p10n8n10q10i8g6p8q7q9r10p9n9p7p11p6, b
j10i9j8k9j9j11k8i10j7j6i8h8l8m8l9i6l11l10k10m12h7, b
j10i9j9i10j11j8g11i11i8k10j13j12i12k7l6k13h10l14m15k9k8l10i7k11k12i13h14m9, w
j10i9j8i8i11j7i7k9h9h7f5l11h5g6j9j13j11j12g5e5i5j5h6f4h11g11i10g12k12l13g8, b
j10i9i10k10h10h9g10f10k9i11g9g11e9f8f11e8c8g8h8e6e10d9f7c10h11h12e12i12h13g12j12i13j14j9i14h7i8e11d13c14g14h14j13j15h15k12f13i16d11, b
j10i9j9j12j8j7l10m10l9m11l8l7l11l12i8k8k10m12h7, b
j10i9j9j7j12j11i10l7h10k10g10f10h11g12i11k13h12h9g13f14k9, b
j10i9i10k10j9h10j8j7h11g12k8l7j11j12g8h9i8h8l8m8i11k11k9h12m7, b
j10i9j9j7j12j11h10i10k12i8i11g9h12g13i12g12l12, b
j10i9j8j9g9i7l9l7i10j7k7k8h10g10h7k10l11h9i8k9k11i11h5l10m11n11l6n5m6m5j6k6h4h6i5l8g3, b
j10i9k9m7k7i7i8i11k8k6k10k11j8h8j9l11j11j12j7, b
j10i9j9i10j11j12i11g11j8j7l8k9l11k11i8k10k8h8m8, b
j10i9j8j9h9k9k8h8i8l9m9l8l7m7n6l10k6j7l6m6m5l12l11m11k7n4k5k4j5i4l5i5n5, b
j10i9j9j11i10h10l7k8h11k7j8k6k5m10j7j6k9l8m9l10l9n9h6o8p7l11k12i5h4m6l6n7p9n10o10n8n11m8, w
j10i9j8k9l9k10j9j11j6j7k8l7k7l8l6k6n4m5o5l5m4j5k5m8n9i4, w
j10i9h10k9j9j12i10g10k10l10k8h11m6l7j8j7i8h8l11m12h7, b
j10i9k9l8i11h12j8j9m11l10l9i7k11h11j11l11k10i12k12k13k8, b
j10i9h10i11h9h8h11h12i10g10l10k10j9g12j11j12k12l13g8, b
j10i9h10i10i11l8h12g13h11h9h13h14j11g11j12g9j13j14j9, b
j10i9k9j8k7i11h10k10l8j11i12l11k11i8j9i10i7g8h8h9k12f7, w
j10i9j9j8i8k7l6g11h10k10h7j11k9m7i11h12l7m8l9l8m9n9f5g6k8m6i10h11j7i6g10f10h9f11k6, b
j10i9k9i11k7k8i10m10j7k10i7l7j8l10j9j11j6, b
j10i9k9l8i11l10l11k11l9m9n8j12i13i12h12g13j14g11g10j8h10i10k8k7j6l6m5i6m10n11n9k12o8p7k15l16n6n7p8o7q8m8r8, b
j10i9h10k9g9k10k11i11j9j12j8j7i10g10h9h11k8i12f9j13k14j11h13g11f11j14j15h12k12i13k15f10, w
j10i9j8k9j9j7j11j12k10l9i8h7l11m12k8h8i10l7h10g10l10, b
j10i9i10k10k8j8g11l6k7k6j9l7j6m8j5l9n7l8l10l5, w
j10i9i10l10h10g10h11h8j9k8g12f13j12j11h12h13i12f12k12, b
j10i9j8k9k8l8j9j7j11j12h11i10l7i7i8h7g7k11k10h8i12h13l10h6h5h10h9g9j6i11k13f8, w
j10i9i10h10f12j8k7k9l10h9j9k8h8k10l8k11k12i7l9l11i5j6h6f8i11j11j4k3h11k5o11m11n11n10k4l4m3m5j2l5n5n6p8o7, w
j10i9j9j8g11k7l6m7k8j7l7m6i10h11m8l10l5l8i5j5o5l3o10n9m5n5m4j6j4n10m9n12n11k9m11h6i7i6g6k4h7m2, w
j10i9j9j11i11k9h10j8f8g9h6k10h13m8l9k8k7l8i8n8, w
j10i9h10i10j9i11i8j8j11h7i13h8j13j12h13g13l13k13i12g14h11h12k14l15g10, b
j10i9i10g10l10k10j9j8j11k8k7l8m8g8j12j13k11i13m9n8m11l11m10m12m7, b
j10i9j8i7i8h8j9j7m7l7l8k9k8m8h7k10j5l9j11j12j6i6m9k7g6f5i5g5j4k5j3j2i4h5k3l2h3g2i3g3l3, b
j10i9k9i11k7k11j11j8l8j12m7n6l7j7n7o7l5l6m6o8k8j9k6k10k5, b
j10i9j9i10j8j11j6j7i6i8i11h9k12g10f11k6, w
j10i9i10g10h9j11l10k10l9g8l6l8l11h11g11f9e8i12j13h13g14e10d11i6h7f10d10f11g12f12f13f8, w
j10i9h10i11i8i10h9i12i13g10h12h11j13g11j11j12g12f11e11e12e8f13h13k13c10f12f14h15g14f10f9d14d9b11g6f7h7f5j9k10j7j8h8h6g8f8i6e10j5, b
j10i9i10k10h10k9j9k8k7j11j7k11k12m8l9m11l11j8l10l8i8n8, w
j10i9k9l8i7k7i5j8h10l6m5l7l9l4l5m9n10m7n7m8k8m10m11m6, w
j10i9k9l8l10i7i11j8i8k7h10l6m5l7j7l5l9l4, w
j10i9h10i10i11k9g9f8h9h6j12k13j11j9h11g11h12h13h8, b
j10i9j9j8k7h10g11h7j12k8h8j7j11j13i11h11h12g13l8k9j6m9h4i5i12g12i13j14i14i15i10, b
j10i9j8i8i11j9l11i7i6h7g6j7g7h9g10g9f9k9, w
j10i9h10h9j9j7g9j12g10i10i12g7i7f8i5g8f7d10e9i6f9h11h8j6d9c9e11f10e8c10e10e12e7, b
j10i9i10k10h10g10j9j7j11j12h9k12h11k8h12h13h8, b
j10i9h10i11k10i10i8j9k8l9k9k11k6k7h8j8h9h11j7g10l5, b
j10i9j9j11i10h10j8j6k10l11h11g12k8l7m10l10l8m8k9k11i11h12m7, b
j10i9h10i11k10i10i12i8i7j7h9h11k11k8j9j11k12k13h8k5j12l12h6h7l10m9k9j8h12g12f10g9i13h14g11j14e9, b
j10i9i10h10g11i11j8j9g9k10g6l9k9l11m12j11k11i12h13m8, w
j10i9j8j9g9k9l9i8i7g6h7k10k8j7l11j6h6g5g8h4g3j5h9h8f7e6j11i10f9e10e9d9g7e7f8d10i5, b
j10i9h10i10i7h9f7j9k9g9f9j11k12i11i12h11g11g12f13k8, w
j10i9j9j7i8h7j11j12i11h12l11k11k10m12l10m10l9i12l12l13l8, b
j10i9i10j9h10k10h7g9h9h8i7f7g10f10j7i8k7g7l7, b
j10i9j8i8j9j7i11g10h9g13j11j12k9l8m11l10i10k12h11g12g11f11k11, b
j10i9j9j8g11i8i10l8k8h11g10h10k7l7g8g9l10k10j12j11h13h9h8l5l6f9e9m8l9k6j7n9o10j5, w
j10i9h10k9h9h6i10k10g10f10j7i8g8f7h11h12j9g12j11k12j8, b
j10i9h10h9i10g10j9g9k10l10j11j8j12j13i12h13g12h11h12f12k12, b
j10i9i10h10k7g11f12h9h7h11h12g9j9i11j11j12k13f8, w
j10i9j8j7m7k9j9j12l7o7k8m6i10h11l8i8l10l9k10h10m10, b
j10i9h10i10i11h12f8g9k9f9h9i8i7l8h8h7j9j8g8d8k8k7i5m9n10e9j12l7l6f10g11j11f12d9c9c7b6m7n7m8m10m6d6m5, w
j10i9h10i10i12h9f9f7g8i6g10h11j9g12e10d11f10d10j8j7j12j11g9i11g7g11g6, b
j10i9k9h12l8m7l6k7l7l5l10l9j8i7m11n12j9j11k8i10i8h8m8, b
j10i9k9h12m7l8m9k7m8m6m10m11l9n9k10l10j11i12n7, b
j10i9h10j9k10i10l9h9g9j11g8k12l13i11i8h11g12g11f11k11, w
j10i9k9j8l6h10g11m7l8l7h12i11k7m9m8g9f8j12k13i10i8i13i12k11l10h14g15h9f9j11k12l11h11m11, w
j10i9h10i11k10i10i12j11h9k11l11h11g11i8i7k12l13m12l10l12n12g12f13k8j9m10l9h8j8k9m13k15l7l8j7j6k7h7m7, b
j10i9i10k10j9j8l6j11h10g10l9l7k9i11h11g12h8h9g9j7i8i7k7h13m9n9l8n10j6i5m7n6k6i6n8o9k5k8j4, b
j10i9j8j9g9i10k8i8i11k10l11i7i6k9l9j7h7g10h9h10k11j11l13f9l10l12l8l7n8m8m9j12o7, b
j10i9j9j11k10i10k12k11i11l11l8k9l10j8l6n10i8m11n11l12o9h10g11h9h7g6n8m7l7l9l5l4m8o8k6j5n9o10j7m4m6n6j6i6k7i5k8i7n5, b
j10i9i10j9h10k10h7k9l9h9g9k7k8i8g10f10i6j7g8j5g11g12g7, b
j10i9h10i10i12i11j9i7i8j11l11k10h9h8h11g10j7h12j8j6k5l9l5k6n7i5n5m5m6k4o8p9n6n8n4n3o4p3o6p6q4p5p4m4r4, b
j10i9h10j9k10i10i11g9h9h12k8h8k9k7l8m7k11k12n8m8l11j11l10l9m9j12o7, b
j10i9k9l8j8h6i7i11l10m11j7j9k7l7k10i10k8k11k6, b
j10i9h10h9g9i11j11j7i8l9j9j12k10i10l11m12h7, b
j10i9j8i8i11j7i7k9h9l11m10k10j9j11l9k8k11k6k7m12l5n11l6n13o14l13o10j15k14l12l14o12n12m14l15k12n15i10, w
j10i9h10i10i8i11j9j12j7j8h7k10h9k6h8h11h6, b
j10i9i10l10j8l8l9h10j9j7j11j12g8h9k10m8i8h7h8f8k8, b
j10i9h10k9i10k10k12j9h9j11l9h11l11i11g11k8k7l10h7g10m10j13i12h6m11m9n11o11n9o8o12p13l12j12n12m12n10n13n8, b
j10i9j8j7i8l8k8k7j9l11h8g8j11j12h7g6h10h9i10l7g10f10k10, b
j10i9j8k9j7j9l9h9g9i6j5i7i8k8j6j4l7i5l10l8k10m10m8k6j11i12n7, b
j10i9h10j9k9g9i11l8h12g13k10i10k12k11i12j12h13h11j11g14l9, b
j10i9j9j8g11l6k7m7k5k6j6m9i5h4j5h5m5l5j4j3l4i7k3n6h6g7l2, b
j10i9h10i10j9i8i7j8k7j7l8i11i12g8h8h9k6j11k12f7, w
j10i9h10h9j9j11j7g9i10k10f10g10h11g12g11f11e12h13i14i12g14l9, w
j10i9h10j9h9h7h11h12k9i10i8i12k6j7l8m7k8j8k7k10k5, b
j10i9h10h9g9g10j9j12j7j8i10l10k8l7g12h11k11l9l8k9i7k7l12n12m11o9m13n14m12m10l11j11k10n13i8, b
j10i9i10g10h9j11g8f7l10k10i12j8h10i11h7h8h11f9h12h13g12f12f13e14j9, b
j10i9i10h10j8h9j9j11h11g12k8l7j7j6l8i8m10l9m8n8m7k9m9m11m6, b
j10i9h10k9k10i10h9i11i8h7j7g10k6l5i12l9l10m9j9j8l11m12m10n10h12h11k12j13j12g12l12, b
j10i9i10j9h9f7h10k10g10f10h12h11i11g13l8k9i8j7f11e12k12j11j12g9i12g12l12, b
j10i9j8j9h9k9k8i8i10h7k10h10m10l10l9j7j11g8i12h13m8, b
j10i9k9i11h10h9i10g10k10l10k6g9f9g11g12f11i8h11e11j11, w
j10i9h10k9h9j9k10i10i11h11g12h6h12j12g13f14g10g11e12f12f11d13i8, b
j10i9k9i11i10l10l8h10j12j11g11h11g9k7k11h12h9g10h14m7f9j8l6i13l7l5k10k12d9e9g13e10i15j16d10e8e7d7e11f12d12d11f10c13h8, b
j10i9j9j12i10k10g12h11g10j8k8h10k7g11f12i11k13f11e11j11, w
j10i9j8j9k9l8i7l10h6g5h9i5k7h7i8k6g8h8i10j11g10f11h10f10k10, b
j10i9j8k9l9k8j9j11j6j7i6k7k10i8k6l6i7n7i10h10l4k5i3m7l7n8o9j4, w
j10i9i10h10k7k9j8m9l10k10j9j11j7j6l7k8i7h7m7, b
j10i9h10i11i8j9i10g10k9h11g11l10h9j11f9k11l11n8m9m7i13o9l6h12j7h13k6l5j6m6k7k8l8n10i5, b
j10i9j8j7i8h8h7j9k8g7g6k9l9l8e4f5g9f8f6e9h6e6i6j6i7d10c11c8d7i5k7g5h5e8e7d8b8g8, w
j10i9k9l8i7j6h6j8k7k8m8j5j7h7i6l7i4i5l5i8h8j9m6k10l11g6, w
j10i9i10j9k10h10l9l10j8m8g9g11l8i11f12k13j11j12l14i13k11h12f10h13h11j13g13l13, w
j10i9j8j9l9h9g9h8h10g10i11j12e7f8l8k9l11l10m8k8j11k11k10i12n7, b
j10i9k9h12j8l10i11l8j9j7i7l11l9j12i12m9k11k10j6n10o11m10o10m12m11n13o14n12n11k12l12j13i14n9, w
j10i9j9j11i10k10j8m8l9k9j7j6k8l7m10n11i6, b
j10i9h10k9j9j7i10g10k10l10j11j12h9k12h7i8h8h11h6, b
j10i9i10l10j9j8h10g10g12h11j13k8j12j11i11g9h12g13i12f12k12, b
j10i9j9j7j11j12i12k10i10h10k12h9l7k8k7i8g10h8h7j8g8l8, w
j10i9k9m7j8i7i11h12j9j11j7j6i8h9k10l11k8l8k11k12k7, b
j10i9j9i10j7j8i6l6k7i8i11m7h7i7k4j5k9h12k8l9k10k11k6, b
j10i9i10l10g10h10j8g11j9j11j7j6i8h9k8h11h8g8l8, b
j10i9j9j11i10l7h10g10l10k10g12h11i12l9j12h12i11g9i13i14k11h14m9, b
j10i9j8i7j6j9i8k9l9h9g9h8h10k10k7g7l8m9k8m8l6l7i6j7k6h6m6, b
j10i9j8j7i7g5i6j9k9l10l8i11n6m7i5i4k8m8k7k10j6m9h4, b
j10i9h10k9i10g10k10l10j9j7j11j12h9g8h7i8h8h11h6, b
j10i9k9i11h10i10i12j11i7h11k11k8j9g11f11h9g8k12l13f9g10g12f13f12j7j8k7h7l8m7m9n10i5j6l9n9l10n8l11l12l7, b
j10i9h10h9g10i10g8g9j9f9e9j11f10g11i11e10i8l11g6h7k9l8h12g13j8h8j6j7h6i6i7l10g5, b
j10i9h10i10i7j9k9k8l7l8m8j7k6j5j8h6h11i6l9h5g4h7h8g8f9k4, w
j10i9j9j12j8j7i8h7m12h8h9k8i7h6h5k10l9k9k7i6l6k11k12f6g6g7e5f8i5f9g8f7f10f5, w
j10i9i10g10k10l10j8j9l8l9k9i11k8m8k11k12k7, b
j10i9i10j9h9h10k9j8g11g8i11l8h12g13i13f10i12i14k12j12j11l13h11f11k11, b
j10i9j8j7m7i7l7i8i6i10i11h7g7j9k10h9g9g10f11k6, w
j10i9j8j7k9l8m11l10i11i7l7i8i6h7g7h9k6j9g6l11k10g9f9g10f11g11g12l13h8l12l14l9, w
j10i9j8i7i10h10j7j9h9i8j6j4h7i5i6g8h5g4h6h8g6f6k6, b
j10i9i10l10h10g10j9h11j13j8j12j11i11g9k13l14i13h13i12i14h12k12g13f14k9, b
j10i9i10k10h10j9h9h7i8g10h12h11i11g13l8k9k12j11j12k13i12g12l12, b
j10i9h10i11h9i8i10k10g10f10j11g8k12l13h12h11j12j9i12g12l12, b
j10i9h10k9h9k10k6k7h6h7j7i8j9j6h11h12i10g12j11j8k12l13g8, b
j10i9i10l10j8j12k11g10j9j7k8l7h11g12k9k10l8i11i8h8m8, b
j10i9k9m7j8i11i10l10j9j11j7j6g10h10i8h9k8h11h8g8l8, b
j10i9j8k9j9j11k10l11j7j6i10l10g10h10k8h11i8h8h9f11k6, b
j10i9i10k10k9i11l9h10j12j8k7j11g11l11k11m9h7m12j9m10m11k8i8m7i13h14f5g6h12j14e9f10j7i7g10h9g12g9i12f12k12, b
j10i9k9i11i7g9h10g10g7h9f9i10i12g11g12j11k12h11f11k11, w
j10i9i10j9l9h9g9g10k10l10j7m8f11k8i7l7k6m6n5l8j8o8n8m7m5n7l5o7k7p7, w
j10i9i10k10j11h10j8j9k9i8h7i11j12g8j13j14l10m11h6i7l13k12i13k11k13h13m13, b
